year,poverty_percent,region,income_per_capita,real_income,nominal_wage,real_wage,children_percent,elderly_percent,working_age_percent,alcohol_rate,drugs_rate,births,total,18_30,31_40,41_50,51_60,60_,gdp_per_capita,population,infant_mortality_rural,infant_mortality_urban,retail_per_capita,welfare_percent,production_total,dependent_percent,disabled_rate_per_1000,addiction_rate,production_per_capita,poverty_welfare_ratio,birth_rate_per_1000,infant_mortality_rural_rate,infant_mortality_urban_rate,disabled_18_30_rate,disabled_31_40_rate,disabled_41_50_rate,disabled_51_60_rate,disabled_60_plus_rate,log_income_per_capita,log_real_income,log_nominal_wage,log_real_wage,log_gdp_per_capita,log_retail_per_capita,log_production_total,log_production_per_capita,log_births,log_population,log_birth_rate_per_1000,log_total,log_18_30,log_31_40,log_41_50,log_51_60,log_60_,log_disabled_rate_per_1000,log_disabled_18_30_rate,log_disabled_31_40_rate,log_disabled_41_50_rate,log_disabled_51_60_rate,log_disabled_60_plus_rate,log_alcohol_rate,log_drugs_rate,log_addiction_rate,log_infant_mortality_rural,log_infant_mortality_urban,log_infant_mortality_rural_rate,log_infant_mortality_urban_rate,agglo_cluster
2015,14.1,Хабаровский край,35460.0,97.4,38041.0,88.8,37.099999999999994,6.6,56.9,132.0,16.7,19124.0,67851.08333333334,3558.041666666667,5752.541666666666,7331.166666666667,10247.541666666668,40961.79166666667,445809.5,1473876.0,22.0,97.0,203200.0,16.6,326940149.09999996,43.7,46.03581531508305,148.7,221.82337530429965,0.8493975903614457,12.975311355907824,1.1503869483371678,5.07216063585024,2.4140712425378164,3.903002468773944,4.974072898036651,6.952784132903085,27.79188457283155,10.476188780020186,4.589040804058207,10.546446091512786,4.497584975308154,13.007649252819387,12.221950915934196,19.605287684892875,5.406379418637342,9.858751658694736,14.203406901845232,2.6372922982854883,11.125085369778116,8.177246592850109,8.657570886205948,8.900026340106951,9.23489069802154,10.62041941331536,3.850909339494643,1.2279054919160364,1.589847766192107,1.7874289222699615,2.0735220727552583,3.3600935617672887,4.890349128221754,2.8735646395797834,5.008633291425583,3.1354942159291497,4.584967478670572,0.7656478019166151,1.8037144949229489,2
2016,13.0,Хабаровский край,36565.0,95.5,40109.0,97.8,37.099999999999994,6.6,56.9,146.5,10.2,17945.0,67851.08333333334,3558.041666666667,5752.541666666666,7331.166666666667,10247.541666666668,40961.79166666667,504272.3,1459908.0,20.0,88.0,218227.0,17.4,333349185.55,43.7,46.47627339074335,156.7,228.33574824577988,0.7471264367816093,12.291870446630885,1.1145165784341042,4.9038729451100584,2.4371684151786734,3.940345327696447,5.021663465551711,7.019306467713491,28.05778971460302,10.50687412588845,4.56954300834494,10.5993809587641,4.593097604753822,13.13087366198741,12.29329566678824,19.624701106797374,5.435187079351275,9.795122527858004,14.193884662974876,2.58715260372734,11.125085369778116,8.177246592850109,8.657570886205948,8.900026340106951,9.23489069802154,10.62041941331536,3.8602300786818353,1.234647997301093,1.5974352331486263,1.795363544331858,2.08185194279177,3.36928659587587,4.993828175779875,2.4159137783010487,5.060694493968993,3.044522437723423,4.48863636973214,0.7488262182563056,1.7756085669294246,2
2017,12.5,Хабаровский край,37098.0,97.8,42465.0,102.3,38.8,6.8,54.4,128.5,14.5,16007.0,69928.0,3899.4545454545455,5907.636363636364,7152.909090909091,10811.727272727272,42156.27272727273,524460.5,1446177.0,10.0,88.0,231134.0,22.9,765934874.7,45.599999999999994,48.3536939116028,143.0,529.6273379399618,0.5458515283842795,11.068492999128043,0.6247266820765915,5.497594802274005,2.6963881637272236,4.085002294765,4.94608135166656,7.476074693987853,29.15014740745616,10.521345294054358,4.593097604753822,10.656459034741738,4.637637376125593,13.170127300883156,12.350757234384064,20.456607705422165,6.274059963067612,9.68084387626357,14.18443477232682,2.490598172229726,11.155235720581366,8.26884837544285,8.684170350043749,8.875414212289115,9.288479170462214,10.649162492490792,3.899012614377214,1.3073561709184145,1.6262954807816408,1.7827324062291263,2.1372474527773053,3.4061898122974337,4.863680881139593,2.740840023925201,4.969813299576001,2.3978952727983707,4.48863636973214,0.4853396059900525,1.8714320780040588,2
2018,12.2,Хабаровский край,39084.0,101.5,47153.0,107.5,35.4,5.2,59.4,128.5,17.3,15094.0,68112.66666666667,3644.3333333333335,5786.833333333333,7285.916666666667,10372.75,41022.833333333336,574833.3,1434242.0,9.0,65.0,244591.0,21.1,856469061.0,40.6,47.49035843788334,145.8,597.1579837991078,0.5781990521327014,10.524025931467632,0.5962634159268584,4.306346892805088,2.540947297132097,4.034767726320477,5.07997720514855,7.232217436109109,28.6024487731731,10.573494040654433,4.629862798578463,10.76117412009423,4.686750172980514,13.261837104336363,12.407346795240816,20.568328753651652,6.393854906014433,9.62211884214094,14.17614774185259,2.44443406743388,11.128933157269774,8.201203089735676,8.663513292128307,8.893835781714493,9.247033855912658,10.621908477609583,3.881364983085884,1.264394289407623,1.6163673932932088,1.8050009468178485,2.108055411704432,3.38785708673159,4.863680881139593,2.9069010598473755,4.9890711161804155,2.302585092994046,4.189654742026425,0.4676655329819843,1.6689036310389735,2
2019,12.2,Хабаровский край,41459.0,100.7,50213.0,101.6,43.2,13.7,43.2,130.25,15.6,14479.0,67589.5,3471.75,5718.25,7376.416666666667,10122.333333333334,40900.75,608977.5,1416224.0,7.0,52.0,262321.0,22.8,929691850.6,56.900000000000006,47.72514799918657,145.85,656.4581948900739,0.5350877192982456,10.22366518290892,0.4834588024034809,3.591408246425858,2.451413053302302,4.037673418894186,5.208509859080673,7.1474098259409065,28.880141841968506,10.63248438598977,4.622027303054514,10.82404915126093,4.630837932736669,13.319538242292158,12.47732803576516,20.650363746839975,6.488381180114266,9.580523665939708,14.163505438917888,2.4180245118945063,11.121222719611051,8.152702066277499,8.651592956895893,8.906178811147289,9.222598269371684,10.618928128401606,3.886195282827422,1.238783727855337,1.6169443522671896,1.825920908870708,2.0977000639716037,3.3971941073071816,4.877103901471733,2.8094026953624973,4.989411657644629,2.0794415416798357,3.970291913552122,0.3943763898228415,1.524186784516844,2
2020,12.0,Хабаровский край,41740.0,96.2,53113.0,101.9,32.7,6.4,60.9,130.25,15.6,13739.0,65669.5,3413.0,5593.0,7445.333333333333,9688.333333333334,39529.833333333336,658239.5,1396800.0,5.0,53.0,277942.0,25.7,1003680870.6,39.1,47.01424684994272,145.85,718.5573243127147,0.4669260700389105,9.836053837342495,0.3639275056408763,3.857631559793289,2.4434421534937,4.004152348224513,5.330278732340587,6.936092019854907,28.30028159602902,10.63923913817842,4.576770711466393,10.88019582596355,4.633757642840004,13.397325645047802,12.535171335678802,20.7269399507166,6.578636195582812,9.52806656577634,14.149695179989326,2.3828788925883666,11.092405092982744,8.135639903354386,8.629449873761905,8.915477020195814,9.178780903068416,10.58483623710403,3.8714977762425096,1.2364715971084153,1.610268037429888,1.8453442687317532,2.0714209651591613,3.3775971267628115,4.877103901471733,2.8094026953624973,4.989411657644629,1.791759469228055,3.9889840465642745,0.3103684096517175,1.5805509857510327,2
2015,15.2,Амурская область,28240.0,96.1,32902.0,88.0,39.15,5.35,55.849999999999994,97.2,19.1,10781.0,65947.625,3286.333333333333,5311.291666666667,6257.333333333334,11036.583333333332,40025.875,343385.7,935607.0,31.0,52.0,182491.0,19.2,138602833.6,44.5,70.4864595925426,116.3,148.142151138245,0.7916666666666666,11.523000576096589,2.8754289954549668,4.82330025044059,3.5125146918880823,5.676840454022541,6.68799328492982,11.79617439088563,42.780649353841945,10.248530101745104,4.575741375297279,10.40131911800666,4.48863636973214,12.746612496351853,12.114461615427436,18.747123096170395,5.004899885628667,9.285633356011614,13.74895186431828,2.527566999584976,11.096631308799989,8.097831978115961,8.577778596777442,8.741669187964225,9.309061394902589,10.597306382489114,4.269508055437925,1.5068545794737729,1.8986448897306585,2.0396597982193554,2.5491462505412645,3.7791919241875975,4.58700621536042,3.0007198150650303,4.76473475565943,3.4657359027997265,3.970291913552122,1.3546563651820835,1.7618671543696611,2
2016,17.0,Амурская область,27976.0,92.1,33837.0,96.0,39.15,5.35,55.849999999999994,92.3,18.9,10377.0,65947.625,3286.333333333333,5311.291666666667,6257.333333333334,11036.583333333332,40025.875,370192.4,923055.0,23.0,30.0,191523.0,28.9,125936824.2,44.5,71.44495723440099,111.2,136.43479987649707,0.5882352941176471,11.2420169979037,2.2164402042979665,2.8910089621277826,3.5602790010707195,5.754035963909699,6.778938777573746,11.956582579947383,43.36239444020129,10.239138023028598,4.533674184283021,10.42933971031874,4.574710978503383,12.821780850761638,12.162768406120902,18.65129095187752,4.923149621930064,9.247443459927686,13.735445183367178,2.504874050918659,11.096631308799989,8.097831978115961,8.577778596777442,8.741669187964225,9.309061394902589,10.597306382489114,4.282827062954353,1.517383806099936,1.9101402467803656,2.0514199249756113,2.5616039663329806,3.7923921384871417,4.535820107853298,2.990719731730447,4.720282993088596,3.1780538303479458,3.4339872044851463,1.1682752213954684,1.3586684972965468,2
2017,16.7,Амурская область,29213.0,101.1,37368.0,107.4,39.9,6.0,54.1,91.4,18.7,9430.0,68026.25,3564.1666666666665,5284.666666666667,6243.333333333333,12241.25,40692.833333333336,373935.1,911381.0,20.0,28.0,202038.0,26.3,268844147.6,45.9,74.6408472417134,110.1,294.9854644764374,0.6349809885931559,10.346935035950937,2.1208907741251326,2.9692470837751856,3.9107318088337,5.798526265817114,6.850409799341146,13.431539608572049,44.649639759149395,10.282403325410757,4.625952725170619,10.528596762688789,4.685828089005546,12.831840206184213,12.216216027054791,19.409642396430385,5.690310346619775,9.151757414543884,13.72271740778147,2.4289476665744263,11.12766363917942,8.17896608257375,8.572754033521457,8.739429664792949,9.412648362702257,10.613831844799591,4.325996444702056,1.5914229752693727,1.9167058630785407,2.060565734169475,2.6694160620750127,3.820995715644,4.526126978647638,2.9806186357439426,4.710430696645584,3.044522437723423,3.367295829986474,1.1381184656000154,1.3785764252709716,2
2018,15.6,Амурская область,30937.0,102.4,42315.0,110.1,40.6,4.6,54.8,113.3,24.4,8889.0,66420.83333333333,3339.333333333333,5337.916666666667,6254.75,11380.5,40108.333333333336,419905.2,901044.0,17.0,29.0,214688.0,24.1,268760836.2,45.2,73.71541604331567,137.7,298.2771498395195,0.6473029045643153,9.865223007977413,1.9124760940488248,3.2624592192597595,3.7060713276303185,5.92414650856858,6.941669885155442,12.63034879539734,44.513179526564,10.33974048079661,4.638604962074329,10.652920544106664,4.710430696645584,12.947786631983616,12.27694574827396,19.409332461058252,5.701370066603469,9.09268232850795,13.711310479849391,2.3855671388523216,11.10378109667768,8.11382588139022,8.582778039962315,8.74125631978983,9.339744509187444,10.59936433766694,4.3136864435819975,1.5488534469328326,1.9350147966176277,2.0721235661382367,2.6122988356522807,3.818001943938052,4.738826570800765,3.2347491740244907,4.932313327320786,2.8903717578961645,3.4011973816621555,1.069003610806227,1.4498462752347794,2
2019,15.7,Амурская область,33304.0,101.7,47234.0,106.0,33.9,7.2,58.9,94.75,19.0,7919.0,65474.41666666666,3233.333333333333,5345.083333333333,6259.916666666667,10692.666666666666,39943.41666666666,521060.1,887781.0,16.0,27.0,231113.0,22.7,340026685.79999995,41.1,73.75063970356051,113.75,383.0073923636572,0.6916299559471365,8.91999265584643,2.0204571284253063,3.4095214042177044,3.642039346790856,6.020722828415266,7.051194682772741,12.044261666634752,44.9924211789469,10.41346281484728,4.631812116934513,10.762890422203236,4.672828834461906,13.16362258833156,12.350666374263158,19.644534663082492,5.950661803349454,8.977146484808472,13.69648149633986,2.294552180958446,11.089430033107732,8.08157810635719,8.584119484555924,8.742081885748837,9.277406944896327,10.595244183396485,4.314157770141341,1.5351537840745848,1.9488661797477027,2.08582048821698,2.5683483180321196,3.8284766259357577,4.561740628060756,2.995732273553991,4.7427558489406545,2.833213344056216,3.332204510175204,1.1054081869601926,1.4837661584487756,2
2020,15.2,Амурская область,35499.0,100.3,52430.0,105.2,38.4,4.7,56.9,94.75,19.0,7853.0,63897.333333333336,3228.333333333333,5241.416666666667,6336.916666666667,9876.083333333334,39214.583333333336,571362.1,874018.0,13.0,29.0,245233.0,21.7,404576467.0,43.1,73.10757139250374,113.75,462.89260289833845,0.7004608294930875,8.984940813575923,1.6554183114733223,3.6928562332866424,3.6936691616572346,5.99692073466069,7.250327415072307,11.299633798541144,44.86702028257237,10.477287975463508,4.618086411254637,10.867253298434472,4.665324108807838,13.255780188464634,12.40996813574794,19.818351319859683,6.139653066164602,8.968778235137956,13.680857393531817,2.3010780393165025,11.065048557605026,8.080030996564819,8.564537866925686,8.754305391957843,9.197972537982318,10.576829480796448,4.305517705118709,1.5462146138322743,1.9454701572246296,2.1102528862345253,2.509569489458833,3.8257463464505217,4.561740628060756,2.995732273553991,4.7427558489406545,2.6390573296152584,3.4011973816621555,0.976602198393721,1.5460414020550894,2
2015,12.9,Магаданская область,50750.0,97.3,65996.0,92.8,32.2,11.5,54.2,191.8,9.5,1753.0,5015.375,355.4583333333333,587.1666666666666,672.0,1008.8333333333334,2372.6666666666665,854561.5,201974.0,0.0,9.0,187765.0,9.8,98983213.7,43.7,24.831785279293378,201.3,490.0789888797568,1.316326530612245,8.679334963906244,0.0,5.134055904164289,1.7599212439885,2.907139862886642,3.3271609217027933,4.994867326157492,11.747386627321667,10.8346866011434,4.5880240271531205,11.097364565430018,4.541164856012179,13.658344921051436,12.142951785702444,18.410460845239047,6.196604988337962,7.469654172932128,12.21589920634791,2.269993196852589,8.52046284028386,5.876217355978349,6.377010354447215,6.511745329644728,6.917540579716934,7.772191155314015,3.251605721223122,1.0152021445351584,1.362805613457959,1.4649116506835884,1.790903657485213,2.545326280188987,5.261653382176445,2.3513752571634776,5.3097517441737,0.0,2.302585092994046,0.0,1.813856179469292,1
2016,13.0,Магаданская область,51367.0,93.9,69769.0,98.9,32.2,11.5,54.2,161.9,11.6,1619.0,5015.375,355.4583333333333,587.1666666666666,672.0,1008.8333333333334,2372.6666666666665,1054274.8,193945.0,0.0,6.0,202541.0,10.6,125150762.4,43.7,25.859779834489157,173.5,645.2899657119286,1.2264150943396226,8.347727448503441,0.0,3.705991352686844,1.832779052480514,3.027490611599508,3.464899842738921,5.201646514905429,12.233708869352997,10.846770689473884,4.552823705615882,11.152959396933282,4.604169685654508,13.868364643683089,12.218702551430196,18.645029675703597,6.471248266404751,7.390181428226429,12.175335048783309,2.235133260122278,8.52046284028386,5.876217355978349,6.377010354447215,6.511745329644728,6.917540579716934,7.772191155314015,3.2906299942814963,1.0412582271541138,1.3931435049922862,1.4962467824394496,1.8248148237146236,2.5827672766591365,5.093136515607999,2.533696813957432,5.161924741642482,0.0,1.9459101490553132,0.0,1.5488364527953746,1
2017,11.1,Магаданская область,54849.0,102.3,75710.0,104.7,32.2,14.8,53.0,168.5,10.4,1591.0,5053.25,402.6666666666667,592.5833333333334,666.1666666666666,1071.0833333333333,2320.75,1117517.3,187218.0,0.0,6.0,213558.0,13.4,265224080.6,47.0,26.99126152399876,178.9,1416.6590851307033,0.8283582089552238,8.49811449753763,0.0,3.771213073538655,2.1507903442332825,3.165204912633045,3.558240482574681,5.721048901993042,12.39597688256471,10.912357465703376,4.637637376125593,11.234678739304933,4.660604892876192,13.926620981174704,12.271668420078342,19.39608561758328,7.256762258673765,7.372746366404328,12.14003433360178,2.2510933049645283,8.527984752494437,6.000589454884983,6.386177614190354,6.503039889764518,6.977359074927844,7.750076490656117,3.33189237303686,1.147653324297866,1.4267654731200043,1.516936689979023,1.9052442289609184,2.5949544292335975,5.1328529268205045,2.4336133554004498,5.192401140956488,0.0,1.9459101490553132,0.0,1.5626005856789813,1
2018,9.5,Магаданская область,59774.0,104.4,85631.0,110.0,30.7,11.5,57.8,127.0,6.2,1410.0,4988.916666666667,372.0833333333333,585.9166666666666,663.6666666666666,1036.4166666666667,2330.833333333333,1236274.4,181832.0,0.0,5.0,226312.0,12.8,292788193.2,42.2,27.43695645797586,133.2,1610.2126864358308,0.7421875,7.754410664789476,0.0,3.5460992907801416,2.046302814319445,3.222296772111986,3.64988927508176,5.699858477422383,12.818609119040284,10.998342792326524,4.657762636107262,11.357814324047846,4.709530201312334,14.02761370771406,12.329674275839997,19.49496001888335,7.384742395838358,7.252053951852814,12.110843962404903,2.1695576493418463,8.515174488539316,5.921801808452965,6.37488284495741,6.499285661853674,6.9444889275937856,7.7544100755052305,3.347689582962819,1.1139286632938783,1.44037923878713,1.5368434075053852,1.902086403401053,2.6260161706582386,4.852030263919617,1.9740810260220096,4.8993312245375815,0.0,1.791759469228055,0.0,1.5142695665425017,1
2019,9.3,Магаданская область,65357.0,103.1,94856.0,105.9,45.8,0.0,54.2,165.2,9.95,1308.0,4996.166666666667,338.8333333333333,583.75,677.8333333333334,981.25,2414.5,1518066.7,178069.0,0.0,8.0,240162.0,12.3,391336527.0,45.8,28.05747584737752,175.14999999999998,2197.6679096305365,0.7560975609756098,7.3454672065323,0.0,6.116207951070336,1.9028204422630175,3.2782236099489523,3.806576851295472,5.510504355053379,13.559350588816695,11.0876351293105,4.645351975620923,11.460125773378028,4.671893818030999,14.232948834098712,12.389073138461487,19.785078433194325,7.695606960337419,7.1770187659099,12.08993201039536,2.12171854194953,8.516626364133336,5.8284553013464,6.371184405464288,6.520375638420358,6.889845858438569,7.789661583994461,3.3692757943344005,1.0656828306538408,1.4535378790344866,1.5699851574306494,1.8734169271140588,2.678233439357387,5.113191882421348,2.3933394562625097,5.171335904787247,0.0,2.1972245773362196,0.0,1.9623749924050384,1
2020,8.7,Магаданская область,70864.0,104.3,102843.0,105.0,32.2,11.5,54.2,165.2,9.95,1314.0,5034.583333333333,324.6666666666667,588.4166666666666,694.8333333333334,950.0,2476.6666666666665,2035007.0,173937.0,0.0,4.0,245817.0,11.1,535550597.54,43.7,28.944867011235864,175.14999999999998,3078.991804733898,0.7837837837837838,7.554459373221339,0.0,3.0441400304414,1.866576212460067,3.3829298347485963,3.9947413910400513,5.461747644262003,14.238871928725152,11.168531937601006,4.6568134191399295,11.540968555994873,4.663439094112067,14.526010308055035,12.412346703701376,20.09880593179169,8.032682215163398,7.181591944611865,12.066454192859874,2.146452711100834,8.52428465411884,5.785874363374673,6.37913334724799,6.545110168056901,6.85751406254539,7.815072536057183,3.3993579246057415,1.0531183603005212,1.4777174128094692,1.6083856371946643,1.8658998143745045,2.723849527093994,5.113191882421348,2.3933394562625097,5.171335904787247,0.0,1.6094379124341005,0.0,1.397268927275203,1
